0.281,2.538801219
0.282,2.531696416
0.283,2.524616763
0.284,2.517562082
0.285,2.510532197
0.286,2.503526936
0.287,2.496546126
0.288,2.489589598
0.289,2.482657182
0.29,2.475748712
0.291,2.468864024
0.292,2.462002953
0.293,2.45516534
0.294,2.448351023
0.295,2.441559845
0.296,2.434791649
0.297,2.42804628
0.298,2.421323585
0.299,2.414623411
0.3,2.407945609
0.301,2.401290028
0.302,2.394656523
0.303,2.388044947
0.304,2.381455155
0.305,2.374887005
0.306,2.368340354
0.307,2.361815063
0.308,2.355310992
0.309,2.348828004
0.31,2.342365963
0.311,2.335924734
0.312,2.329504182
0.313,2.323104177
0.314,2.316724586
0.315,2.31036528
0.316,2.304026131
0.317,2.29770701
0.318,2.291407792
0.319,2.285128352
0.32,2.278868566
0.321,2.272628312
0.322,2.266407467
0.323,2.260205912
0.324,2.254023526
0.325,2.247860193
0.326,2.241715795
0.327,2.235590216
0.328,2.229483341
0.329,2.223395056
0.33,2.217325249
0.331,2.211273807
0.332,2.20524062
0.333,2.199225578
0.334,2.193228572
0.335,2.187249494
0.336,2.181288238
0.337,2.175344697
0.338,2.169418767
0.339,2.163510343
0.34,2.157619323
0.341,2.151745603
0.342,2.145889084
0.343,2.140049664
0.344,2.134227243
0.345,2.128421724
0.346,2.122633008
0.347,2.116860998
0.348,2.111105598
0.349,2.105366714
0.35,2.099644249
0.351,2.093938111
0.352,2.088248207
0.353,2.082574444
0.354,2.076916732
0.355,2.071274979
0.356,2.065649096
0.357,2.060038994
0.358,2.054444585
0.359,2.048865781
0.36,2.043302495
0.361,2.037754641
0.362,2.032222134
0.363,2.026704889
0.364,2.021202823
0.365,2.015715851
0.366,2.010243891
0.367,2.004786862
0.368,1.999344682
0.369,1.99391727
0.37,1.988504547
0.371,1.983106433
0.372,1.977722849
0.373,1.972353719
0.374,1.966998963
0.375,1.961658506
0.376,1.956332271
0.377,1.951020183
0.378,1.945722167
0.379,1.940438148
0.38,1.935168053
0.381,1.929911808
0.382,1.924669341
0.383,1.91944058
0.384,1.914225453
0.385,1.909023889
0.386,1.903835819
0.387,1.898661172
0.388,1.893499879
0.389,1.888351871
0.39,1.88321708
0.391,1.878095438
0.392,1.872986878
0.393,1.867891334
0.394,1.862808739
0.395,1.857739028
0.396,1.852682135
0.397,1.847637997
0.398,1.842606547
0.399,1.837587724
0.4,1.832581464
0.401,1.827587703
0.402,1.822606381
0.403,1.817637434
0.404,1.812680802
0.405,1.807736424
0.406,1.802804239
0.407,1.797884187
0.408,1.792976209
0.409,1.788080246
0.41,1.783196239
0.411,1.778324129
0.412,1.773463859
0.413,1.768615372
0.414,1.76377861
0.415,1.758953518
0.416,1.754140037
0.417,1.749338114
0.418,1.744547693
0.419,1.739768718
0.42,1.735001135
0.421,1.730244891
0.422,1.72549993
0.423,1.7207662
0.424,1.716043648
0.425,1.71133222
0.426,1.706631865
