"","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103"
"0.001",999.299929964977,999.333259222198,999.35706628824,999.374921835912,999.388809631148,999.399919959974,999.409010290263,999.416585607612,999.422995521423,999.428489755076,999.433251440529,999.437417927708,999.44109424954,999.444362098739,999.447285969848,999.449917458723,999.452298333589,999.454462768568,999.456438994538,999.458250537299,999.459917158573,999.461455579854,999.462880045412,999.464202764641,999.465434262904,999.466583662195,999.467658907491,999.468666950657,999.469613900913,999.470505148762,999.471345468646,999.472139104525,999.472889841555,999.473601066455,999.474275818595,999.47491683341,999.475526579464,999.476107290222,999.476660991387,999.477189524508,999.477694567442,999.478177652147,999.478640180202,999.479083436387,999.479508600608,999.479916758373,999.480308910056,999.480685979078,999.48104881917,999.481398220823,999.481734917039,999.482059588461,999.482372867971,999.482675344801,999.482967568236,999.483250050946,999.483523271976,999.483787679473,999.484043693126,999.484291706394,999.484532088523,999.484765186382,999.484991326131,999.485210814743,999.485423941398,999.485630978748,999.485832184088,999.486027800416,999.486218057418,999.486403172361,999.486583350928,999.486758787975,999.486929668235,999.487096166968,999.487258450561,999.487416677083,999.48757099679,999.48772155262,999.487868480613,999.488011910332,999.48815196525,999.488288763088,999.48842241616,999.488553031675,999.488680712019,999.488805555034,999.488927654257,999.489047099158,999.48916397536,999.489278364844,999.489390346136,999.489499994493,999.489607382067,999.489712578065,999.4898156489,999.489916658323,999.490015667567,999.490112735459,999.490207918544,999.490301271191
"0.002",499.299859859824,499.33318503685,499.356989642663,499.374843593552,499.388730294038,499.399839839797,499.408929590705,499.416504467387,499.422914038255,499.428407999793,499.433169465718,499.437335773229,499.441011946158,499.444279670573,499.447203436078,499.449834834791,499.452215632065,499.45437999979,499.456356167087,499.458167658354,499.45983423419,499.461372615174,499.462797044828,499.464119731932,499.465351201335,499.466500574604,499.467575796355,499.468583818149,499.469530748947,499.470421979028,499.471262282646,499.472055903595,499.472806626889,499.473517839124,499.474192579561,499.474833583538,499.475443319539,499.476024020952,499.476577713417,499.477106238425,499.47761127378,499.478094351395,499.478556872808,499.479000122763,499.47942528113,499.479833433389,499.480225579886,499.480602644019,499.480965479497,499.481314876789,499.481651568879,499.481976236395,499.482289512202,499.48259198552,499.48288420562,499.483166685159,499.483439903175,499.483704307801,499.483960318718,499.484208329378,499.484448709019,499.484681804502,499.484907941981,499.485127428422,499.485340552999,499.485547588359,499.485748791794,499.485944406295,499.486134661545,499.486319774806,499.486499951759,499.486675387254,499.486846266022,499.487012763321,499.487175045534,499.487333270726,499.487487589155,499.48763814375,499.487785070553,499.487928499127,499.488068552937,499.488205349707,499.488339001748,499.488469616266,499.488597295647,499.488722137731,499.488844236052,499.488963680081,499.48908055544,499.489194944107,499.489306924608,499.489416572198,499.489523959029,499.489629154307,499.489732224443,499.489833233188,499.489932241774,499.490029309028,499.490124491493,499.490217843538
"0.003",332.633123017738,332.66644411048,332.690246253598,332.708098606103,332.721984210742,332.733092972649,332.742182143594,332.749756579168,332.756165806749,332.7616594959,332.766420742077,332.77058686974,332.774262893616,332.777530493122,332.780454152918,332.783085461377,332.785466180982,332.787630481386,332.78960658995,332.791418029673,332.793084560024,332.794622900671,332.796047294386,332.797369949332,332.798601389846,332.799750737067,332.80082593525,332.801833935649,332.80278084697,332.803672059265,332.804512346601,332.805305952606,332.80605666215,332.806767861707,332.807442590428,332.808083583558,332.808693309495,332.809274001555,332.809827685311,332.810356202197,332.810861229966,332.811344300484,332.811806815248,332.812250058966,332.812675211473,332.81308335822,332.813475499527,332.813852558767,332.814215389625,332.814564782551,332.814901470513,332.815226134119,332.815539406219,332.815841876021,332.816134092782,332.816416569148,332.816689784145,332.816954185898,332.817210194077,332.817458202127,332.817698579277,332.817931672381,332.818157807586,332.818377291854,332.818590414351,332.818797447722,332.818998649248,332.819194261921,332.819384515416,332.819569626995,332.819749802331,332.819925236273,332.820096113548,332.820262609411,332.820424890242,332.820583114104,332.820737431251,332.820887984612,332.821034910225,332.821178337651,332.821318390353,332.821455186053,332.821588837062,332.821719450582,332.821847128999,332.82197197015,332.82209406757,332.822213510727,332.822330385241,332.82244477309,332.822556752799,332.822666399622,332.822773785709,332.822878980266,332.822982049702,332.823083057769,332.823182065697,332.823279132312,332.823374314156,332.823467665598
"0.004",249.299719438589,249.333036442948,249.3568361209,249.374686873417,249.38857138111,249.399679358377,249.408767948778,249.4163419428,249.422750826751,249.42824424324,249.433005269449,249.437171217084,249.440847091756,249.44411456623,249.44703812021,249.449669338324,249.452049980181,249.454214213197,249.45619026297,249.458001651096,249.459668135917,249.461206436186,249.462630793926,249.463953416682,249.465184828279,249.466334149425,249.467409324016,249.468417303001,249.469364194823,249.470255389316,249.471095660353,249.471889251398,249.472639947179,249.473351134045,249.474025851039,249.47466683331,249.475276549173,249.47585723187,249.476410906909,249.476939415665,249.47744443584,249.477927499255,249.478390007363,249.478833244837,249.479258391479,249.479666532709,249.48005866882,249.480435723161,249.480798549395,249.481147937952,249.48148462178,249.481809281472,249.482122549863,249.482425016144,249.482717229564,249.482999702753,249.483272914728,249.483537313604,249.483793319044,249.48404132448,249.484281699136,249.484514789859,249.48474092279,249.484960404882,249.485173525298,249.485380556675,249.485581756292,249.485777367135,249.485967618874,249.486152728767,249.486332902485,249.486508334872,249.486679210653,249.486845705079,249.487007984527,249.487166207057,249.487320522922,249.487471075047,249.487617999468,249.487761425745,249.487901477338,249.488038271968,249.488171921943,249.488302534464,249.488430211916,249.488555052134,249.488677148651,249.488796590934,249.488913464604,249.489027851634,249.489139830551,249.489249476605,249.489356861948,249.489462055783,249.489565124519,249.489666131907,249.489765139175,249.48986220515,249.489957386373,249.490050737212
"0.005",199.299649122243,199.332962034112,199.356759244422,199.374608395344,199.388491804989,199.399598996829,199.408687006102,199.416260558129,199.422669098103,199.428162241658,199.432923047677,199.437088815103,199.440764540423,199.444031889737,199.446955337794,199.449586465474,199.451967029506,199.454131195065,199.456107185988,199.457918522466,199.459584961712,199.461123221562,199.462547543291,199.463870133824,199.465101516474,199.46625081152,199.467325962495,199.468333920043,199.469280792348,199.47017196902,199.471012223742,199.471805799812,199.472556481817,199.473267655979,199.473942361234,199.474583332636,199.475193038414,199.475773711739,199.476327378052,199.47685587867,199.477360891244,199.477843947547,199.478306448993,199.478749680217,199.479174820987,199.479582956695,199.479975087605,199.480352137042,199.480714958647,199.48106434283,199.481401022521,199.481725678295,199.482038942972,199.482341405731,199.482633615804,199.482916085814,199.483189294765,199.483453690762,199.483709693457,199.483957696278,199.484198068438,199.484431156778,199.484657287431,199.484876767346,199.485089885678,199.48529691506,199.485498112765,199.485693721776,199.485883971758,199.486069079964,199.486249252062,199.486424682893,199.486595557178,199.486762050165,199.486924328229,199.487082549426,199.487236864007,199.487387414895,199.487534338124,199.487677763249,199.487817813733,199.487954607292,199.488088256231,199.488218867753,199.488346544239,199.488471383522,199.488593479136,199.488712920545,199.488829793368,199.488944179579,199.489056157702,199.489165802988,199.489273187585,199.489378380698,199.489481448732,199.489582455441,199.48968146205,199.489778527384,199.489873707985,199.48996705822
"0.006",165.966245401899,165.999554217164,166.02334895735,166.041196505068,166.05507881556,166.066185221183,166.075272648744,166.082845758331,166.089253953984,166.09474682433,166.099507409938,166.103672996974,166.10734857279,166.110615796819,166.113539138848,166.116170176002,166.118550662131,166.120714760165,166.122690692179,166.124501976956,166.126168370581,166.127706589972,166.129130875653,166.130453433932,166.131684787606,166.132834056524,166.13390918386,166.13491711995,166.135863972718,166.136755131551,166.137595369941,166.138388931022,166.139139599236,166.139850760682,166.140525454186,166.141166414707,166.141776110391,166.142356774334,166.142910431912,166.143438924384,166.143943929349,166.144426978534,166.144889473312,166.145332698279,166.145757833172,166.146165963352,166.146558089056,166.146935133584,166.147297950556,166.147647330361,166.147984005909,166.148308657761,166.148621918721,166.148924377953,166.149216584678,166.149499051504,166.149772257428,166.150036650543,166.150292650492,166.150540650694,166.150781020356,166.15101410631,166.151240234683,166.151459712418,166.151672828664,166.151879856049,166.152081051842,166.152276659018,166.15246690724,166.152652013759,166.152832184235,166.153007613509,166.153178486296,166.153344977843,166.153507254521,166.153665474383,166.153819787679,166.153970337329,166.154117259363,166.154260683338,166.15440073271,166.154537525196,166.1546711731,166.154801783621,166.15492945914,166.155054297488,166.155176392197,166.155295832731,166.155412704707,166.155527090098,166.155639067427,166.155748711943,166.155856095794,166.155961288183,166.156064355517,166.156165361545,166.156264367493,166.156361432186,166.156456612165,166.156549961795
"0.007",142.156651134566,142.189955849104,142.213748116682,142.23159405958,142.245475269814,142.256580888428,142.265667733693,142.273240400395,142.279648251379,142.285140848241,142.289901213216,142.29406661968,142.297742045843,142.301009144461,142.303932380354,142.306563326892,142.308943735038,142.311107765481,142.313083638525,142.31489487155,142.316561219507,142.318099398399,142.319523647996,142.320846173988,142.322077498656,142.323226741422,142.324301845094,142.325309759705,142.326256592916,142.327147733892,142.327987955935,142.328781502011,142.32953215642,142.330243305136,142.330917986878,142.331558936508,142.332168622087,142.332749276639,142.333302925473,142.333831409791,142.334336407139,142.334819449198,142.335281937301,142.335725156005,142.336150285015,142.336558409661,142.336950530154,142.337327569769,142.337690382102,142.338039757524,142.338376428927,142.338701076853,142.339014334092,142.339316789794,142.339608993166,142.339891456807,142.3401646597,142.340429049929,142.34068504713,142.340933044711,142.341173411872,142.341406495438,142.341632621529,142.341852097081,142.342065211239,142.342272236625,142.342473430503,142.342669035843,142.342859282304,142.343044387133,142.343224555986,142.3433999837,142.343570854989,142.343737345094,142.343899620384,142.344057838912,142.344212150921,142.344362699331,142.34450962017,142.344653042992,142.344793091252,142.344929882665,142.345063529532,142.345194139051,142.345321813601,142.345446651014,142.345568744817,142.345688184475,142.345805055603,142.345919440174,142.346031416707,142.346141060453,142.346248443557,142.346353635222,142.346456701853,142.3465577072,142.346656712487,142.346753776539,142.346848955894,142.346942304919
"0.008",124.299437748682,124.332738358363,124.35652815084,124.374372487303,124.38825259617,124.399357426983,124.408443689363,124.416015912734,124.422423418702,124.427915741805,124.432675885925,124.436841111635,124.440516387993,124.443783361074,124.446706490725,124.449337346555,124.451717676639,124.453881639422,124.455857453438,124.457668634659,124.459334936903,124.460873075254,124.46229728873,124.463619782403,124.464851078037,124.466000294623,124.467075374608,124.468083267717,124.469030081352,124.469921204454,124.470761410132,124.471554941188,124.472305581778,124.473016717753,124.47369138772,124.474332326447,124.474942001913,124.475522647064,124.476076287145,124.476604763301,124.477109753024,124.477592787951,124.478055269371,124.478498481807,124.478923604928,124.479331724034,124.479723839311,124.480100874007,124.480463681697,124.480813052732,124.481149719984,124.481474363981,124.481787617495,124.482090069663,124.48238226968,124.482664730131,124.48293792999,124.483202317332,124.483458311781,124.483706306738,124.483946671396,124.484179752571,124.484405876378,124.484625349746,124.484838461814,124.485045485199,124.485246677159,124.485442280661,124.48563252536,124.485817628496,124.485997795725,124.486173221878,124.486344091667,124.486510580328,124.48667285423,124.48683107142,124.486985382142,124.487135929311,124.487282848954,124.487426270622,124.487566317769,124.487703108107,124.487836753936,124.487967362452,124.488095036034,124.488219872509,124.488341965407,124.488461404188,124.488578274467,124.488692658215,124.488804633952,124.488914276927,124.489021659284,124.489126850224,124.489229916152,124.489330920817,124.489429925443,124.489526988852,124.489622167584,124.489715516003
"0.009",110.410478259985,110.443774760669,110.46756207555,110.485404803957,110.499283810347,110.510387852564,110.519473531472,110.527045311065,110.53345247167,110.538944520737,110.543704443778,110.547869488552,110.551544614956,110.554811462372,110.557734485673,110.560365250703,110.562745502649,110.564909397703,110.566885152632,110.568696281995,110.57036253848,110.571900636249,110.573324813569,110.574647274889,110.57587854146,110.57702773184,110.578102788114,110.5791106597,110.580057453739,110.580948558948,110.581788748245,110.582582264266,110.583332891024,110.584044014244,110.584718672425,110.585359600238,110.585969265579,110.58654990132,110.58710353264,110.587632000624,110.588136982716,110.588620010503,110.589082485234,110.589525691394,110.58995080862,110.590358922182,110.590751032237,110.591128062009,110.591490865052,110.591840231695,110.592176894793,110.592501534856,110.592814784642,110.593117233272,110.59340942993,110.593691887189,110.593965084012,110.594229468462,110.594485460156,110.594733452487,110.594973814639,110.595206893421,110.595433014941,110.595652486123,110.595865596099,110.59607261748,110.596273807522,110.596469409184,110.596659652119,110.596844753561,110.597024919164,110.597200343755,110.597371212041,110.597537699258,110.59769997177,110.597858187622,110.598012497055,110.598163042981,110.598309961427,110.59845338194,110.598593427972,110.598730217234,110.598863862024,110.598994469537,110.599122142148,110.599246977686,110.599369069676,110.599488507579,110.599605377009,110.599719759934,110.599831734875,110.599941377077,110.600048758686,110.600153948901,110.600257014126,110.600358018108,110.600457022071,110.600554084837,110.600649262945,110.600742610757
